address,house_type,solddate,soldprice,asking_price,size,monthly_fee,agent,municipality,year,month
27246,2,2017-09-17,1890000.0,1984500.0,142.0,3725000.0,39,35,4,8
11408,1,2017-09-15,4200000.0,4410000.0,144.0,3300000.0,22,21,4,8
6367,2,2017-10-20,4800000.0,3603750.0,134.0,3725000.0,39,11,4,9
27193,1,2017-10-23,2450000.0,1347500.0,146.0,3300000.0,14,4,4,9
14178,1,2017-09-01,1240000.0,768800.0,142.0,3300000.0,63,21,4,8
7371,1,2017-10-01,200000.0,194000.0,142.0,3300000.0,22,12,4,9
20116,1,2017-01-18,6000000.0,5040000.0,143.0,3300000.0,63,11,4,0
39876,1,2017-01-18,2725000.0,2452500.0,141.0,3300000.0,22,3,4,0
33675,1,2017-01-20,5640000.0,4624800.0,143.0,3300000.0,22,11,4,0
12418,2,2017-10-20,4030000.0,3627000.0,132.0,3725000.0,22,11,4,9
18654,1,2017-10-23,3500000.0,3570000.0,132.0,3300000.0,63,30,4,9
12986,2,2017-10-24,1460000.0,1489200.0,134.0,3725000.0,22,30,4,9
19645,0,2017-10-25,4500000.0,5085000.0,132.0,8222.0,37,11,4,9
7164,1,2017-10-25,3500000.0,5883750.0,135.0,3300000.0,22,40,4,9
20724,1,2017-10-25,8250000.0,6682500.0,135.0,3300000.0,22,26,4,9
2549,1,2017-10-26,4780000.0,4110800.0,130.0,3300000.0,39,17,4,9
12322,1,2017-10-27,5010000.0,4859700.0,131.0,3300000.0,22,11,4,9
43849,1,2017-09-21,2000000.0,1720000.0,141.0,3300000.0,39,7,4,8
22291,1,2017-01-12,1295000.0,4430666.666666666,140.0,3300000.0,22,22,4,0
35571,1,2017-09-21,2050000.0,1763000.0,144.0,3300000.0,22,12,4,8
16988,1,2017-09-25,3875000.0,3410000.0,142.0,3300000.0,22,18,4,8
5166,1,2017-10-26,1700000.0,1649000.0,145.0,3300000.0,39,44,4,9
13851,1,2017-10-26,4360000.0,3924000.0,145.0,3300000.0,10,42,4,9
48201,2,2017-10-24,3500000.0,3885000.0,142.0,3725000.0,43,4,4,9
34029,2,2017-10-22,5300000.0,4929000.0,144.0,3725000.0,20,11,4,9
31991,1,2017-10-21,2730000.0,2074800.0,144.0,3300000.0,22,22,4,9
47315,1,2017-10-20,4250000.0,3910000.0,144.0,3300000.0,63,0,4,9
21814,1,2017-10-18,1445000.0,3439000.0,142.0,3300000.0,22,36,4,9
29127,1,2017-10-17,2800000.0,2968000.0,141.0,3300000.0,22,18,4,9
41011,1,2017-10-17,1165000.0,966950.0,142.0,3300000.0,22,5,4,9
11125,0,2017-10-17,7800000.0,6786000.0,141.0,7118.0,20,11,4,9
25084,1,2017-10-13,2600000.0,1326000.0,142.0,3300000.0,22,25,4,9
20372,1,2017-12-10,1795000.0,1009500.0,143.0,3300000.0,22,42,4,11
19087,1,2017-12-10,660000.0,693000.0,142.0,3300000.0,63,47,4,11
32751,1,2017-11-10,5290000.0,5184200.0,142.0,3300000.0,22,32,4,10
31831,1,2017-09-10,1825000.0,1971000.0,142.0,3300000.0,22,34,4,8
20584,1,2017-02-10,6100000.0,2595500.0,143.0,3300000.0,66,11,4,1
22488,0,2017-09-30,1900000.0,1995000.0,141.0,9009.0,22,4,4,8
4410,1,2017-09-30,3600000.0,3132000.0,143.0,3300000.0,22,1,4,8
32072,1,2017-09-29,4000000.0,3520000.0,143.0,3300000.0,39,17,4,8
38350,1,2017-09-28,1250000.0,1337500.0,141.0,3300000.0,22,9,4,8
43947,1,2017-09-25,4375000.0,4506250.0,145.0,3300000.0,22,21,4,8
15206,1,2017-09-25,600000.0,624000.0,141.0,3300000.0,63,47,4,8
47554,2,2017-01-12,3950000.0,2686000.0,138.0,3725000.0,22,40,4,0
22869,1,2017-11-29,2300000.0,2185000.0,139.0,3300000.0,22,42,4,10
43813,1,2017-11-29,3080000.0,2710400.0,140.0,3300000.0,22,29,4,10
36059,1,2017-09-22,1950000.0,1735500.0,132.0,3300000.0,22,16,4,8
36008,1,2017-09-22,1900000.0,2166000.0,130.0,3300000.0,22,4,4,8
26585,1,2017-09-25,2300000.0,2185000.0,135.0,3300000.0,22,13,4,8
24078,1,2017-09-25,1500000.0,1200000.0,132.0,3300000.0,22,4,4,8
46388,1,2017-09-25,5775000.0,5024250.0,135.0,3300000.0,22,26,4,8
30646,1,2017-09-26,2800000.0,2044000.0,131.0,3300000.0,63,19,4,8
8347,2,2017-09-26,3790000.0,3486800.0,132.0,3725000.0,22,18,4,8
26198,1,2017-09-27,380000.0,440800.0,132.0,3300000.0,39,25,4,8
1757,1,2017-09-27,600000.0,684000.0,130.0,3300000.0,22,35,4,8
26340,2,2017-09-28,5350000.0,5189500.0,135.0,3725000.0,22,11,4,8
9626,1,2017-09-28,800000.0,576000.0,132.0,3300000.0,22,9,4,8
277,1,2017-09-29,7450000.0,7897000.0,130.0,3300000.0,63,11,4,8
18517,0,2017-09-29,3600000.0,4553250.0,132.0,7121.0,6,11,4,8
38277,1,2017-09-29,2050000.0,1209500.0,131.0,3300000.0,43,7,4,8
28301,1,2017-09-29,6610000.0,6213400.0,135.0,3300000.0,22,11,4,8
9202,2,2017-09-29,1950000.0,1657500.0,130.0,3725000.0,22,7,4,8
5451,0,2017-09-30,2100000.0,1743000.0,130.0,6731.0,63,1,4,8
27490,1,2017-09-30,2400000.0,2472000.0,135.0,3300000.0,43,4,4,8
28248,1,2017-02-10,850000.0,1011500.0,130.0,3300000.0,63,2,4,1
3678,1,2017-02-10,2900000.0,1740000.0,134.0,3300000.0,63,19,4,1
35762,1,2017-04-10,2200000.0,1826000.0,132.0,3300000.0,14,4,4,3
32644,1,2017-09-22,6150000.0,5535000.0,131.0,3300000.0,43,26,4,8
9943,1,2017-04-10,4300000.0,3741000.0,130.0,3300000.0,63,0,4,3
2882,1,2017-09-21,4575000.0,3477000.0,131.0,3300000.0,39,17,4,8
25808,2,2017-09-21,2600000.0,2262000.0,133.0,3725000.0,30,11,4,8
24089,1,2017-10-25,3330000.0,2564100.0,137.0,3300000.0,22,18,4,9
46649,1,2017-07-09,1325000.0,649250.0,131.0,3300000.0,63,7,4,6
25450,1,2017-07-09,5350000.0,4815000.0,130.0,3300000.0,6,15,4,6
12421,2,2017-07-09,3410000.0,2796200.0,132.0,3725000.0,22,11,4,6
16678,1,2017-07-09,3710000.0,2226000.0,131.0,3300000.0,22,40,4,6
18815,2,2017-08-09,2560000.0,2150400.0,131.0,7033.0,63,17,4,7
11100,1,2017-10-09,1400000.0,1344000.0,131.0,3300000.0,39,6,4,9
3204,1,2017-12-09,2775000.0,3265250.0,132.0,3300000.0,43,3,4,11
42830,1,2017-12-09,6325000.0,5186500.0,132.0,3300000.0,32,11,4,11
24052,1,2017-12-09,2000000.0,1900000.0,131.0,3300000.0,22,19,4,11
5953,1,2017-09-14,3500000.0,3381000.0,131.0,3300000.0,17,15,4,8
28314,2,2017-09-15,5525000.0,4862000.0,130.0,3725000.0,6,11,4,8
19463,1,2017-09-15,2250000.0,1822500.0,134.0,3300000.0,22,22,4,8
12822,1,2017-09-15,805000.0,772800.0,132.0,3300000.0,22,13,4,8
31069,1,2017-09-15,5300000.0,3286000.0,130.0,3300000.0,22,1,4,8
31904,1,2017-09-18,3400000.0,3366000.0,134.0,3300000.0,39,0,4,8
21159,1,2017-09-19,1350000.0,1242000.0,132.0,3300000.0,63,39,4,8
7735,2,2017-09-19,2730000.0,2457000.0,132.0,5984.0,22,1,4,8
10823,1,2017-09-20,4100000.0,3198000.0,134.0,3300000.0,63,0,4,8
43735,1,2017-09-20,4000000.0,3880000.0,133.0,3300000.0,14,4,4,8
12401,2,2017-09-20,3800000.0,3572000.0,132.0,3725000.0,22,11,4,8
19646,1,2017-09-21,3250000.0,2795000.0,133.0,3300000.0,63,45,4,8
20936,1,2017-08-17,2650000.0,1749000.0,139.0,3300000.0,22,4,4,7
47866,2,2017-05-10,5620000.0,5507600.0,130.0,3725000.0,43,26,4,4
9222,1,2017-05-10,1435000.0,1191050.0,134.0,3300000.0,22,41,4,4
45670,0,2017-10-31,1010000.0,878700.0,140.0,7430.0,63,40,4,9
16149,1,2017-10-31,2200000.0,2332000.0,137.0,3300000.0,63,38,4,9
4879,1,2017-02-11,6525000.0,5807250.0,140.0,3300000.0,32,11,4,1
39394,1,2017-03-11,2010000.0,1989900.0,136.0,3300000.0,31,4,4,2
24851,1,2017-04-11,3700000.0,2627000.0,140.0,3300000.0,63,27,4,3
44800,1,2017-06-11,6700000.0,5494000.0,140.0,3300000.0,59,26,4,5
44282,1,2017-07-11,4400000.0,4928000.0,139.0,3300000.0,39,31,4,6
31278,2,2017-07-11,3400000.0,2924000.0,136.0,3725000.0,22,11,4,6
37725,1,2017-08-11,3200000.0,2720000.0,140.0,3300000.0,63,19,4,7
38822,1,2017-10-11,2025000.0,1761750.0,137.0,3300000.0,55,14,4,9
12396,2,2017-11-13,3950000.0,3752500.0,136.0,3725000.0,6,11,4,10
22355,1,2017-11-14,3400000.0,3604000.0,137.0,3300000.0,43,33,4,10
40482,2,2017-11-15,4450000.0,4494500.0,139.0,3725000.0,32,11,4,10
3552,1,2017-11-15,2500000.0,3927250.0,136.0,3300000.0,55,11,4,10
419,1,2017-11-15,3200000.0,3360000.0,140.0,3300000.0,43,4,4,10
46582,1,2017-11-15,1200000.0,753600.0,139.0,3300000.0,22,12,4,10
20250,1,2017-11-16,870000.0,661200.0,139.0,3300000.0,63,47,4,10
37746,1,2017-11-21,835000.0,793250.0,140.0,3300000.0,63,47,4,10
3448,1,2017-11-23,3175000.0,2984500.0,138.0,3300000.0,22,33,4,10
44302,0,2017-11-27,10000000.0,9400000.0,137.0,5943.0,1,11,4,10
14071,1,2017-11-29,3900000.0,3861000.0,140.0,3300000.0,39,23,4,10
35719,1,2017-10-26,4600000.0,4048000.0,139.0,3300000.0,63,32,4,9
7924,1,2017-05-10,4200000.0,3360000.0,131.0,3300000.0,22,15,4,4
7932,1,2017-10-25,2000000.0,1940000.0,140.0,3300000.0,22,23,4,9
12075,1,2017-10-19,1850000.0,1683500.0,135.0,3300000.0,63,40,4,9
46283,1,2017-05-10,6000000.0,5760000.0,135.0,3300000.0,22,11,4,4
39932,2,2017-06-10,5550000.0,4939500.0,130.0,3725000.0,6,11,4,5
8340,1,2017-06-10,3410000.0,2182400.0,133.0,3300000.0,22,11,4,5
15052,2,2017-06-10,3600000.0,3049200.0,132.5,6220.0,22,26,4,5
44255,1,2017-07-10,5900000.0,6195000.0,135.0,3300000.0,63,35,4,6
28317,1,2017-07-10,5300000.0,4929000.0,130.0,3300000.0,37,11,4,6
40034,2,2017-11-10,3950000.0,3555000.0,133.0,3725000.0,5,11,4,10
17743,1,2017-12-10,3680000.0,3516500.0,132.0,3300000.0,14,0,4,11
36031,1,2017-12-10,3700000.0,3478000.0,133.0,3300000.0,14,17,4,11
36293,1,2017-12-10,5500000.0,4895000.0,130.0,3300000.0,63,11,4,11
3681,1,2017-12-10,1200000.0,792000.0,130.0,3300000.0,22,23,4,11
35262,2,2017-10-13,2900000.0,2378000.0,133.5,6453.0,14,0,4,9
44187,1,2017-10-13,3495000.0,1484750.0,130.0,3300000.0,39,42,4,9
39820,1,2017-10-13,650000.0,591500.0,134.0,3300000.0,22,39,4,9
3565,1,2017-10-14,3000000.0,2610000.0,133.0,3300000.0,22,4,4,9
354,2,2017-10-16,2600000.0,2106000.0,134.0,3725000.0,63,23,4,9
28005,1,2017-10-16,1530000.0,1377000.0,134.0,3300000.0,14,4,4,9
28407,1,2017-10-18,1390000.0,2683500.0,131.0,3300000.0,22,19,4,9
43024,1,2017-10-18,4200000.0,3990000.0,135.0,3300000.0,22,26,4,9
1842,1,2017-10-18,3950000.0,3831500.0,134.0,3300000.0,22,11,4,9
4994,1,2017-10-19,700000.0,784000.0,134.0,3300000.0,63,37,4,9
15054,2,2017-10-19,3850000.0,3580500.0,132.5,6220.0,22,26,4,9
22490,0,2017-10-31,2450000.0,2254000.0,134.0,8536.0,43,4,4,9
21925,1,2017-08-15,4100000.0,3731000.0,140.0,3300000.0,22,1,4,7
2814,1,2017-12-08,2100000.0,1575000.0,138.0,3300000.0,43,4,4,11
25269,1,2017-03-06,12000000.0,9600000.0,140.0,3300000.0,6,17,4,2
19038,1,2017-05-06,1010000.0,979700.0,140.0,3300000.0,22,14,4,4
23323,1,2017-05-06,2200000.0,1518000.0,139.0,3300000.0,22,45,4,4
32559,1,2017-08-06,2730000.0,2484300.0,140.0,3300000.0,22,30,4,7
5993,1,2017-08-06,3750000.0,3787500.0,138.0,3300000.0,22,11,4,7
15326,1,2017-09-06,2050000.0,102500.0,139.0,3300000.0,63,39,4,8
15013,2,2017-12-06,3200000.0,2592000.0,140.0,3725000.0,63,30,4,11
27409,0,2017-12-29,2150000.0,1938300.0,35.0,2084.0,20,11,4,11
27423,0,2017-12-29,2100000.0,1901900.0,35.0,2084.0,32,11,4,11
10154,1,2017-02-06,1550000.0,496000.0,140.0,3300000.0,22,7,4,1
7750,0,2017-12-22,1750000.0,1865500.0,34.0,2675.0,37,11,4,11
27432,0,2017-12-19,2200000.0,1735400.0,35.0,2304.0,20,11,4,11
8649,0,2017-12-19,2395000.0,1641700.0,33.0,2250.0,63,11,4,11
8916,0,2017-12-17,1800000.0,1548000.0,31.5,1719.0,52,11,4,11
34296,1,2017-12-15,250000.0,287500.0,35.0,3300000.0,22,40,4,11
27018,0,2017-12-12,510000.0,494700.0,32.5,1898.0,22,23,4,11
35272,0,2017-12-12,1500000.0,1260000.0,32.5,2180.0,6,0,4,11
11770,0,2017-12-12,2200000.0,1476000.0,31.0,2028.0,6,11,4,11
10468,0,2017-09-12,1800000.0,1692000.0,33.0,2420.0,39,11,4,8
45276,0,2017-07-12,695000.0,722800.0,35.0,1558.0,22,42,4,6
44907,0,2017-12-21,2010000.0,1829100.0,31.0,1885.0,52,11,4,11
40769,1,2017-01-06,3725000.0,3613250.0,136.0,3300000.0,22,1,4,0
47489,1,2017-05-31,3000000.0,5121625.0,140.0,3300000.0,43,3,4,4
3066,1,2017-05-31,7800000.0,6630000.0,137.0,3300000.0,20,11,4,4
17051,1,2017-05-15,1725000.0,1932000.0,140.0,3300000.0,22,24,4,4
27160,2,2017-05-16,2050000.0,1988500.0,137.0,3725000.0,22,40,4,4
47654,1,2017-05-17,595000.0,672350.0,140.0,3300000.0,22,45,4,4
20835,1,2017-05-18,2900000.0,2291000.0,135.0,3300000.0,22,38,4,4
37750,1,2017-05-19,3600000.0,3888000.0,140.0,3300000.0,63,31,4,4
44670,1,2017-05-19,2710000.0,2168000.0,137.0,3300000.0,63,19,4,4
22395,2,2017-05-19,3750000.0,2323500.0,137.0,3725000.0,39,1,4,4
40994,0,2017-05-19,3700000.0,2479000.0,140.0,6324.0,22,28,4,4
13794,1,2017-05-20,575000.0,4232000.0,140.0,3300000.0,22,12,4,4
647,1,2017-05-21,5700000.0,5985000.0,139.0,3300000.0,20,26,4,4
39975,1,2017-05-21,4000000.0,3280000.0,139.0,3300000.0,22,18,4,4
43164,1,2017-05-22,5150000.0,4944000.0,135.0,3300000.0,22,28,4,4
34659,1,2017-05-24,1225000.0,1286250.0,138.0,3300000.0,63,42,4,4
5861,1,2017-05-25,3050000.0,2379000.0,136.0,3300000.0,66,0,4,4
44423,1,2017-05-26,1100000.0,979000.0,138.0,3300000.0,4,25,4,4
42658,1,2017-05-26,2300000.0,1748000.0,136.0,3300000.0,10,42,4,4
24306,1,2017-05-26,5770000.0,6000800.0,137.0,3300000.0,6,18,4,4
47847,1,2017-05-26,2100000.0,1806000.0,137.0,3300000.0,22,42,4,4
33351,1,2017-05-30,5250000.0,4935000.0,139.0,3300000.0,6,15,4,4
36163,1,2017-05-30,2600000.0,2184000.0,140.0,3300000.0,22,20,4,4
4609,0,2017-05-31,9000000.0,8460000.0,140.0,7433.0,32,11,4,4
46068,0,2017-06-12,2250000.0,1912500.0,34.0,2369.0,32,11,4,5
4441,0,2017-04-12,1950000.0,2164500.0,33.0,2390.0,32,11,4,3
27410,0,2017-02-12,2195000.0,1881250.0,35.0,2084.0,6,11,4,1
45601,0,2017-01-12,1700000.0,1598000.0,32.9,2442.0,20,11,4,0
45277,0,2017-10-29,850000.0,790500.0,35.0,1558.0,22,42,4,9
11637,0,2017-10-27,2110000.0,1730200.0,34.0,2930.0,22,11,4,9
24545,0,2017-10-27,1870000.0,1664300.0,34.5,2490.0,22,11,4,9
13329,0,2017-10-27,2850000.0,1690150.0,35.0,1861.0,6,11,4,9
46707,0,2017-10-26,1950000.0,1716000.0,32.5,2136.0,39,26,4,9
19900,0,2017-10-25,2025000.0,1883250.0,34.0,1934.0,63,11,4,9
18079,0,2017-10-23,1800000.0,1404000.0,34.0,2160.0,63,11,4,9
42309,0,2017-10-20,1800000.0,1674000.0,30.5,2283.0,32,11,4,9
19095,0,2017-10-20,550000.0,1929750.0,30.5,1649.0,36,40,4,9
35407,0,2017-10-18,1725000.0,1397250.0,33.0,1994.0,22,26,4,9
48156,0,2017-10-18,2150000.0,1204000.0,32.9,2369.0,63,11,4,9
21487,0,2017-10-18,1875000.0,1800000.0,34.0,2339.0,6,26,4,9
31155,0,2017-10-18,2375000.0,1876250.0,35.0,1651.0,63,11,4,9
21237,0,2017-10-17,660000.0,72600.0,33.0,2502.0,22,21,4,9
43975,0,2017-10-17,2370000.0,1919700.0,33.4,2378.0,63,11,4,9
5108,0,2017-10-13,3200000.0,2272000.0,34.0,2623.0,37,11,4,9
35131,0,2017-10-13,143000.0,134420.0,33.0,1577.0,39,16,4,9
33450,0,2017-10-13,1450000.0,1145500.0,34.2,2771.0,39,11,4,9
13022,0,2017-10-13,2000000.0,1639250.0,33.5,2565.0,6,11,4,9
29573,0,2017-10-13,2370000.0,2133000.0,35.0,2447.0,20,11,4,9
10866,0,2017-12-10,2475000.0,2153250.0,35.0,1995.0,22,11,4,11
21489,0,2017-10-30,1995000.0,978000.0,34.0,2493.0,6,26,4,9
31276,2,2017-05-15,3020000.0,2838800.0,136.0,3725000.0,66,11,4,4
45049,0,2017-10-30,1850000.0,1165500.0,33.0,2563.0,6,26,4,9
22708,0,2017-01-11,1880000.0,1748400.0,35.0,2330.0,37,11,4,0
18281,0,2017-11-30,2040000.0,1836000.0,34.8,2726.0,22,11,4,10
12867,0,2017-11-29,1700000.0,1784000.0,34.0,2072.0,22,11,4,10
33557,0,2017-11-29,1500000.0,1732000.0,34.2,2771.0,39,11,4,10
20728,0,2017-11-27,2100000.0,1680000.0,35.0,2391.0,20,26,4,10
46230,0,2017-11-24,2350000.0,2279500.0,34.9,2401.0,20,11,4,10
26134,0,2017-11-22,1895000.0,2159666.6666666665,33.0,2001.0,37,11,4,10
43347,0,2017-11-20,1550000.0,1596500.0,31.0,2071.0,63,26,4,10
27409,0,2017-11-17,2150000.0,2193000.0,35.0,2084.0,20,11,4,10
39563,0,2017-11-17,1375000.0,1100000.0,33.4,2985.0,63,11,4,10
48231,0,2017-11-16,2050000.0,1060450.0,34.0,2144.0,6,11,4,10
7488,0,2017-11-15,2195000.0,1502150.0,34.0,2439.0,37,11,4,10
7699,0,2017-11-14,1800000.0,1746000.0,32.0,2026.0,32,11,4,10
10449,0,2017-11-13,1830000.0,1884900.0,33.0,2420.0,32,11,4,10
22139,0,2017-11-13,725000.0,790250.0,34.5,2813.0,63,30,4,10
25399,0,2017-10-11,2500000.0,1241125.0,34.5,2148.0,37,11,4,9
10467,0,2017-07-11,1800000.0,1692000.0,33.0,2429.0,63,11,4,6
19007,0,2017-03-11,195000.0,173550.0,30.5,1708.0,22,7,4,2
44907,0,2017-03-11,2330000.0,1887300.0,33.0,1964.0,32,11,4,2
20726,0,2017-02-11,2100000.0,1596000.0,35.0,2391.0,6,26,4,1
27420,0,2017-02-11,2200000.0,1914000.0,35.0,2304.0,20,11,4,1
9744,1,2017-02-11,860000.0,851400.0,31.0,3300000.0,63,23,4,1
46580,0,2017-10-31,1900000.0,1976000.0,35.0,2062.0,20,11,4,9
32867,0,2017-12-10,2260000.0,1898400.0,33.0,2550.0,22,11,4,11
10123,1,2017-12-05,2950000.0,1816900.0,135.0,3300000.0,22,4,4,11
6349,1,2017-11-05,4200000.0,3919300.0,140.0,3300000.0,22,15,4,10
2645,2,2017-03-14,5480000.0,4767600.0,140.0,3725000.0,22,11,4,2
41119,2,2017-03-15,2710000.0,2032500.0,135.8,4323.0,39,11,4,2
44948,1,2017-03-16,4420000.0,4199000.0,138.0,3300000.0,63,28,4,2
41005,0,2017-03-16,3485000.0,2091000.0,135.0,7201.0,22,28,4,2
33625,1,2017-03-17,2700000.0,2214000.0,135.0,3300000.0,63,0,4,2
9621,1,2017-03-19,3220000.0,3155600.0,139.0,3300000.0,39,25,4,2
36946,1,2017-03-19,3750000.0,3450000.0,140.0,3300000.0,22,4,4,2
29853,1,2017-03-20,3975000.0,3776250.0,135.0,3300000.0,22,11,4,2
36174,1,2017-03-22,1410000.0,1057500.0,140.0,3300000.0,63,16,4,2
42803,2,2017-11-03,4450000.0,4405500.0,136.0,3725000.0,43,33,4,10
45846,2,2017-03-22,4730000.0,3973200.0,136.0,6035.0,6,11,4,2
36108,1,2017-03-23,600000.0,474000.0,138.0,3300000.0,22,34,4,2
22037,1,2017-03-24,1230000.0,1082400.0,135.0,3300000.0,63,36,4,2
10511,1,2017-03-24,1000000.0,1090000.0,136.0,3300000.0,39,6,4,2
2453,2,2017-03-24,5060000.0,4604600.0,136.0,3725000.0,66,11,4,2
6621,2,2017-03-24,2395000.0,3196675.0,140.0,3725000.0,22,4,4,2
21356,1,2017-03-24,3375000.0,1788750.0,136.0,3300000.0,22,1,4,2
37497,1,2017-03-26,4950000.0,2170125.0,140.0,3300000.0,39,0,4,2
38757,1,2017-03-27,3150000.0,2551500.0,140.0,3300000.0,22,19,4,2
20384,1,2017-03-27,1500000.0,2935750.0,140.0,3300000.0,22,4,4,2
37902,1,2017-03-23,3500000.0,3675000.0,136.0,3300000.0,4,35,4,2
14701,1,2017-11-03,3700000.0,3367000.0,137.0,3300000.0,63,17,4,10
9283,1,2017-10-03,1650000.0,1419000.0,137.0,3300000.0,22,14,4,9
28036,0,2017-10-03,7500000.0,839900.0,139.0,6996.0,63,11,4,9
1341,0,2017-02-18,8050000.0,7406000.0,140.0,4298.0,6,11,4,1
4777,2,2017-02-20,3100000.0,2635000.0,135.0,3725000.0,6,17,4,1
27072,1,2017-02-21,3900000.0,3471000.0,140.0,3300000.0,6,17,4,1
2419,1,2017-02-22,6700000.0,6097000.0,137.0,3300000.0,6,15,4,1
41052,1,2017-02-22,805000.0,716450.0,135.0,3300000.0,22,39,4,1
20143,1,2017-02-23,1995000.0,2324425.0,140.0,3300000.0,63,27,4,1
32431,1,2017-02-23,4050000.0,3199500.0,135.0,3300000.0,22,18,4,1
31895,1,2017-02-24,3550000.0,3443500.0,140.0,3300000.0,22,17,4,1
30537,1,2017-02-25,3675000.0,4964750.0,139.0,3300000.0,10,42,4,1
2637,2,2017-02-27,6900000.0,6486000.0,136.0,3725000.0,22,11,4,1
3547,2,2017-02-28,2500000.0,3926200.0,136.0,3725000.0,22,11,4,1
37063,1,2017-01-03,6250000.0,4687500.0,140.0,3300000.0,37,11,4,0
46791,1,2017-02-03,885000.0,876150.0,140.0,3300000.0,63,43,4,1
31992,1,2017-02-03,4100000.0,3198000.0,137.0,3300000.0,63,19,4,1
5947,1,2017-03-03,4450000.0,3604500.0,140.0,3300000.0,39,48,4,2
25598,1,2017-08-03,2030000.0,1116500.0,140.0,3300000.0,22,1,4,7
33475,1,2017-08-03,800000.0,840000.0,140.0,3300000.0,22,22,4,7
16501,1,2017-08-03,1825000.0,1934500.0,138.0,3300000.0,22,40,4,7
37725,1,2017-09-03,2800000.0,2464000.0,140.0,3300000.0,39,19,4,8
38085,2,2017-09-03,5915000.0,1926375.0,135.0,3725000.0,55,11,4,8
16886,1,2017-09-03,1375000.0,1388750.0,139.0,3300000.0,22,34,4,8
36409,1,2017-03-29,4150000.0,3320000.0,139.0,3300000.0,63,48,4,2
41813,1,2017-03-29,3500000.0,2500000.0,139.0,3300000.0,6,18,4,2
26243,1,2017-03-29,1600000.0,1680000.0,140.0,3300000.0,22,16,4,2
2445,1,2017-03-30,7700000.0,7084000.0,138.0,3300000.0,22,11,4,2
26851,1,2017-11-04,6950000.0,6672000.0,207.6,3300000.0,22,15,4,10
8839,1,2017-04-24,4350000.0,3259800.0,139.0,3300000.0,39,0,4,3
36181,1,2017-04-25,4430000.0,2746600.0,137.0,3300000.0,22,18,4,3
26599,1,2017-04-26,2600000.0,2184000.0,140.0,3300000.0,63,27,4,3
31658,1,2017-04-26,2600000.0,2704000.0,140.0,3300000.0,22,4,4,3
23306,1,2017-04-26,1375000.0,1237500.0,137.0,3300000.0,22,41,4,3
13369,1,2017-04-27,2700000.0,2484000.0,140.0,3300000.0,63,0,4,3
47312,2,2017-04-27,2710000.0,2466100.0,136.0,3725000.0,32,15,4,3
35752,1,2017-04-28,830000.0,713800.0,137.0,3300000.0,63,47,4,3
8493,1,2017-04-28,475000.0,304000.0,137.0,3300000.0,23,2,4,3
17910,2,2017-04-28,5350000.0,4333500.0,138.0,3725000.0,63,28,4,3
2946,2,2017-04-28,3500000.0,2625000.0,135.0,3725000.0,39,17,4,3
30254,1,2017-04-29,6125000.0,2979400.0,138.0,3300000.0,6,11,4,3
15798,1,2017-02-05,4220000.0,3333800.0,140.0,3300000.0,10,42,4,1
20460,1,2017-05-05,5850000.0,4329000.0,140.0,3300000.0,63,48,4,4
15903,1,2017-05-05,1115000.0,836250.0,138.0,3300000.0,22,13,4,4
35801,1,2017-08-05,999000.0,739260.0,135.0,3300000.0,63,34,4,7
26175,1,2017-09-05,2700000.0,2187000.0,135.0,3300000.0,10,42,4,8
33164,1,2017-10-05,4550000.0,4322500.0,138.0,3300000.0,63,18,4,9
1932,1,2017-10-05,10000000.0,5900000.0,135.0,3300000.0,39,11,4,9
41605,1,2017-10-05,3500000.0,2870000.0,135.0,3300000.0,22,1,4,9
16153,1,2017-04-24,4900000.0,3773000.0,138.0,3300000.0,63,42,4,3
12299,1,2017-12-05,750000.0,795000.0,139.0,3300000.0,22,5,4,11
25384,1,2017-04-21,2850000.0,2508000.0,140.0,3300000.0,22,30,4,3
7869,1,2017-04-19,2000000.0,2180000.0,136.0,3300000.0,22,13,4,3
24602,1,2017-03-31,3650000.0,6135500.0,137.0,3300000.0,63,43,4,2
14347,1,2017-03-31,7400000.0,6882000.0,135.0,3300000.0,39,11,4,2
3550,2,2017-01-04,2670000.0,2483100.0,135.0,3725000.0,55,11,4,0
5305,1,2017-01-04,5400000.0,5508000.0,140.0,3300000.0,32,11,4,0
37998,1,2017-03-04,3850000.0,3465000.0,140.0,3300000.0,22,11,4,2
47336,1,2017-04-04,2550000.0,2014500.0,138.0,3300000.0,63,29,4,3
5999,1,2017-05-04,4225000.0,3929250.0,138.0,3300000.0,22,11,4,4
3585,1,2017-06-04,4000000.0,3440000.0,135.0,3300000.0,22,40,4,5
38566,2,2017-07-04,2300000.0,1955000.0,138.0,3725000.0,55,36,4,6
24465,1,2017-07-04,5500000.0,3410000.0,139.0,3300000.0,22,4,4,6
19040,1,2017-07-04,1500000.0,1230000.0,135.0,3300000.0,22,16,4,6
30707,2,2017-07-04,3250000.0,2827500.0,135.0,3725000.0,22,11,4,6
26274,1,2017-10-04,1100000.0,1177000.0,135.0,3300000.0,22,14,4,9
16865,1,2017-10-04,1040000.0,634400.0,138.0,3300000.0,22,24,4,9
22392,2,2017-12-04,2930000.0,2842100.0,137.0,3725000.0,63,1,4,11
2986,1,2017-12-04,1500000.0,1575000.0,139.0,3300000.0,63,47,4,11
27152,2,2017-04-13,1800000.0,1782000.0,135.0,3725000.0,39,40,4,3
